from	to	from.marker	to.marker	width	from.bp	to.bp	chromosome	logP	pointwise.permute.pval	genomewide.permute.pval
11061	11080	UNC13905352	JAX00656723	20	141270358	141360753	chr7	0.638152429861462	0.225	1.005
11081	11100	JAX00656726	JAX00656754	20	141361902	141473977	chr7	0.574809190214243	0.29	1.005
11101	11120	UNC13908154	UNC13909617	20	141480149	141593191	chr7	0.573363588709723	0.295	1.005
11121	11140	UNC13909697	JAX00656808	20	141599238	141678275	chr7	0.572032986682812	0.295	1.005
11141	11160	UNC13910986	JAX00656829	20	141687698	141773725	chr7	0.571551791297135	0.29	1.005
11161	11180	UNC13912308	UNC13913953	20	141778033	141876248	chr7	0.571081237762841	0.29	1.005
11181	11200	UNC070580996	UNC13915533	20	141877172	141962651	chr7	0.801098920468549	0.15	1.005
11201	11220	UNC13915644	UNC13916935	20	141971083	142038341	chr7	0.707785276819409	0.185	1.005
11221	11240	JAX00656913	JAX00656950	20	142040127	142087865	chr7	0.701809046604414	0.18	1.005
11241	11260	JAX00656951	UNC13918751	20	142087928	142167063	chr7	0.702504116886375	0.185	1.005
11261	11280	JAX00157450	UNC13920790	20	142173431	142315239	chr7	0.704026577310215	0.185	1.005
11281	11300	JAX00157462	JAX00157476	20	142331681	142495891	chr7	0.707453599867732	0.19	1.005
11301	11320	JAX00657041	JAX00657090	20	142507543	142775559	chr7	0.715699503564348	0.175	1.005
11321	11340	JAX00157498	JAX00657125	20	142793402	142978563	chr7	0.7152887726439	0.165	1.005
11341	11360	JAX00657127	JAX00657148	20	142987451	143102275	chr7	0.716574034060546	0.165	1.005
11361	11380	JAX00657150	JAX00657191	20	143111534	143326493	chr7	0.728813063159782	0.155	1.005
11381	11400	UNC13934285	UNC13937014	20	143329679	143517965	chr7	0.8295058026385	0.13	1.005
11401	11420	UNC13937544	JAX00233523	20	143551373	143702895	chr7	0.875216442239855	0.145	1.005
11421	11440	JAX00657279	JAX00157583	20	143703172	143938111	chr7	0.867907541384452	0.14	1.005
11441	11460	JAX00233529	UNC13946483	20	143944540	144156391	chr7	0.868332927570389	0.14	1.005
11461	11480	JAX00657392	JAX00657440	20	144162479	144297637	chr7	0.748939886488415	0.155	1.005
11481	11500	UNC13948423	JAX00657470	20	144302264	144385398	chr7	0.74750526928105	0.155	1.005
11501	11520	JAX00657473	JAX00157627	20	144392946	144534965	chr7	0.746358342721215	0.155	1.005
11521	11540	JAX00157629	JAX00657531	20	144539952	144741332	chr7	0.725172575527045	0.155	1.005
11541	11560	UNC13954693	JAX00657569	20	144741503	144918028	chr7	0.676847832681601	0.17	1.005
11561	11580	JAX00157658	JAX00157667	20	144931558	145059173	chr7	0.676764270903225	0.165	1.005
11581	11600	JAX00657605	UNC13960991	20	145059495	145138525	chr7	0.656318044255462	0.19	1.005
11601	11620	JAX00657636	JAX00657672	20	145141299	145235135	chr7	0.616286888408539	0.205	1.005
11621	11640	JAX00657674	JAX00657708	20	145238075	145383751	chr7	0.616758490765059	0.205	1.005
11641	11660	JAX00657712	JAX00157698	20	145388807	145458946	chr7	0.606081233587606	0.215	1.005
11661	11680	JAX00657760	UNC13969108	20	145460999	145541367	chr7	0.677790503865251	0.21	1.005
11681	11700	JAX00657799	JAX00157711	20	145544370	145653266	chr7	0.679519109268277	0.19	1.005
11701	11720	JAX00157712	JAX00657868	20	145653937	145786398	chr7	0.722763431259263	0.165	1.005
11721	11740	JAX00657869	JAX00157733	20	145787582	145924307	chr7	0.725016451998949	0.17	1.005
11741	11760	UNC13976377	JAX00657939	20	145927761	146089998	chr7	0.888216971922732	0.145	1.005
11761	11780	UNC13978857	JAX00157758	20	146093654	146253951	chr7	0.885896448387536	0.15	1.005
11781	11800	JAX00657958	JAX00658001	20	146254030	146347772	chr7	0.884057716123868	0.15	1.005
11801	11820	JAX00658010	UNC13985672	20	146360818	146525462	chr7	0.789471350542344	0.175	1.005
11821	11840	JAX00157778	JAX00157801	20	146526441	146825127	chr7	0.868931072970032	0.14	1.005
11841	11860	JAX00157802	JAX00658149	20	146830920	146995754	chr7	0.867814325940047	0.135	1.005
11861	11880	JAX00658151	JAX00157831	20	147002776	147232595	chr7	0.825644477640799	0.14	1.005
11881	11900	UNC13996033	UNC13997515	20	147264061	147356582	chr7	0.790973191831414	0.145	1.005
11901	11920	UNC13997580	JAX00658243	20	147363005	147486082	chr7	0.773475445131855	0.15	1.005
11921	11940	JAX00658248	JAX00658296	20	147510623	147822528	chr7	0.753625851901902	0.16	1.005
11941	11960	UNC14003730	UNC14006672	20	147825029	148059977	chr7	0.722043464549304	0.165	1.005
11961	11980	JAX00658363	UNC14009121	20	148060428	148265673	chr7	0.729327232718409	0.165	1.005
11981	12000	JAX00658411	JAX00658453	20	148276979	148554247	chr7	0.731127162139003	0.165	1.005
12001	12020	JAX00157931	JAX00658491	20	148554988	148784281	chr7	0.730600175551283	0.165	1.005
12021	12040	JAX00658494	JAX00157965	20	148796034	149034904	chr7	0.72927955546078	0.165	1.005
12041	12060	UNC14016537	JAX00658600	20	149038427	149295092	chr7	0.728941351187576	0.165	1.005
12061	12080	UNC14018719	UNC14021917	20	149314889	149540815	chr7	0.742971844023151	0.185	1.005
12081	12100	JAX00158004	JAX00158022	20	149556901	149798013	chr7	0.776108111036211	0.16	1.005
12101	12120	JAX00658709	JAX00658739	20	149802514	150005740	chr7	0.773660155091727	0.155	1.005
12121	12140	UNC14026572	UNC14029100	20	150012707	150274531	chr7	0.716388922167836	0.19	1.005
12141	12160	JAX00158058	UNC14031604	20	150276439	150552694	chr7	0.702639563773246	0.19	1.005
12161	12180	JAX00158077	JAX00158098	20	150565771	150834837	chr7	0.728084250596504	0.175	1.005
12181	12200	JAX00658850	JAX00658879	20	150871372	151031559	chr7	0.726713170932848	0.18	1.005
12201	12220	JAX00658880	JAX00658914	20	151031846	151245395	chr7	0.719183955516616	0.185	1.005
12221	12240	JAX00658915	JAX00658954	20	151245748	151344335	chr7	0.712355848000656	0.195	1.005
12241	12260	JAX00233695	JAX00659001	20	151346172	151454171	chr7	0.662474189428114	0.22	1.005
12261	12280	UNC14042105	JAX00659044	20	151459487	151601377	chr7	0.586736248048714	0.24	1.005
12281	12300	JAX00659047	JAX00158171	20	151609156	151797188	chr7	0.506973237217746	0.28	1.005
12301	12320	JAX00659083	JAX00659110	20	151797550	151915330	chr7	0.514742059726641	0.285	1.005
12321	12340	UNC14046542	UNC14047962	20	151928089	152114798	chr7	0.496023544638696	0.28	1.005
12341	12360	UNC14048015	UNC14049452	20	152123432	152294798	chr7	0.493679564832771	0.28	1.005
12361	12380	JAX00659175	JAX00659216	20	152303463	152463432	chr7	0.491387634762595	0.28	1.005
1	20	JAX00662862	JAX00158249	20	54470	3325759	chr8	1.15711589568133	0.095	1.005
21	40	JAX00158250	JAX00659323	20	3332524	3599791	chr8	1.0744600621943	0.11	1.005
41	60	JAX00659333	JAX00659364	20	3638831	3873961	chr8	1.0565722652516	0.115	1.005
61	80	JAX00659365	JAX00659414	20	3874210	4235627	chr8	1.14709252022058	0.095	1.005
81	100	JAX00659417	JAX00659457	20	4238250	4517047	chr8	1.17380887366511	0.075	1.005
101	120	JAX00659458	UNC14067338	20	4523608	4894413	chr8	1.21569018026642	0.095	1.005
121	140	JAX00158366	CEAJAX00158407	20	4895942	5462343	chr8	1.19310106130127	0.095	1.005
141	160	JAX00158408	JAX00158431	20	5466476	5768809	chr8	0.895811584384825	0.155	1.005
161	180	JAX00659598	JAX00659640	20	5776849	6111730	chr8	0.879070999068138	0.165	1.005
181	200	JAX00659641	JAX00659680	20	6113112	6369360	chr8	0.896452894459153	0.155	1.005
201	220	JAX00659681	JAX00659733	20	6370775	6594280	chr8	0.812781414365816	0.18	1.005
221	240	UNC080026940	JAX00659775	20	6601547	6729162	chr8	0.735863438149111	0.205	1.005
241	260	JAX00659778	JAX00158527	20	6740046	7058105	chr8	0.738274453772115	0.215	1.005
261	280	JAX00158529	JAX00158550	20	7069305	7339255	chr8	0.803052358822901	0.19	1.005
281	300	JAX00659905	JAX00659962	20	7340443	7473407	chr8	0.873252045317307	0.155	1.005
301	320	JAX00659969	JAX00158575	20	7487703	7689550	chr8	0.964275870244848	0.135	1.005
321	340	JAX00158576	JAX00158589	20	7689586	7876836	chr8	0.964908475884934	0.135	1.005
341	360	JAX00158590	JAX00660090	20	7883291	8149380	chr8	0.953295557711738	0.13	1.005
361	380	UNC14112699	UNC14115350	20	8151957	8339258	chr8	1.0119410702717	0.11	1.005
381	400	JAX00660150	JAX00660218	20	8341064	8455514	chr8	1.07323635923055	0.105	1.005
401	420	JAX00660219	UNC14120047	20	8456278	8678915	chr8	1.05389897796458	0.1	1.005
421	440	JAX00233781	JAX00660309	20	8687158	8930553	chr8	1.00984899437561	0.11	1.005
441	460	UNC14123726	JAX00660348	20	8939450	9169626	chr8	1.00757654452075	0.11	1.005
461	480	JAX00660351	UNC14130143	20	9171407	9385360	chr8	0.941413318828423	0.12	1.005
481	500	JAX00660393	JAX00158717	20	9399760	9581838	chr8	0.917465711822359	0.135	1.005
501	520	JAX00660441	JAX00660477	20	9588016	9813461	chr8	0.922867348269296	0.125	1.005
521	540	JAX00660478	JAX00158748	20	9813817	9983698	chr8	0.956271579043479	0.115	1.005
541	560	UNC14139293	UNC14142175	20	9984929	10171589	chr8	0.996620316336492	0.115	1.005
561	580	JAX00158761	UNC14146419	20	10180452	10404597	chr8	1.05802655554187	0.11	1.005
581	600	JAX00660605	JAX00158795	20	10412317	10621866	chr8	1.05786475397533	0.11	1.005
601	620	JAX00660659	JAX00158812	20	10623568	10858484	chr8	1.05765949419117	0.105	1.005
621	640	JAX00660703	JAX00660736	20	10866300	11070078	chr8	1.05742112298747	0.105	1.005
641	660	UNC14156656	JAX00660786	20	11074792	11287781	chr8	1.06951413082782	0.105	1.005
661	680	JAX00158845	JAX00660835	20	11295240	11414678	chr8	1.06420463699044	0.115	1.005
681	700	JAX00158856	JAX00660891	20	11414955	11707599	chr8	1.04751598943672	0.12	1.005
701	720	UNC14165974	JAX00660934	20	11717333	11923919	chr8	1.05025547047915	0.12	1.005
721	740	JAX00660935	UNC14171240	20	11925040	12109309	chr8	1.1301927573897	0.1	1.005
741	760	JAX00660974	JAX00661032	20	12120770	12277107	chr8	1.21009151328338	0.075	1.005
761	780	JAX00661034	JAX00661079	20	12278378	12469244	chr8	1.14251199598172	0.085	1.005
781	800	JAX00661085	JAX00661135	20	12495937	12679395	chr8	1.10943084410848	0.095	1.005
801	820	JAX00661146	JAX00661208	20	12715931	12939363	chr8	1.09641993047346	0.105	1.005
821	840	JAX00661212	UNC080049150	20	12951624	13098523	chr8	1.0956182500942	0.105	1.005
841	860	JAX00158980	JAX00661308	20	13099225	13290508	chr8	1.08908242694118	0.1	1.005
861	880	JAX00661310	JAX00661344	20	13295900	13439077	chr8	1.08198077760977	0.095	1.005
881	900	JAX00661346	JAX00159028	20	13453322	13733600	chr8	1.04280282715445	0.11	1.005
901	920	UNC14195206	JAX00661476	20	13737231	14168774	chr8	1.22607706706545	0.065	1.005
921	940	JAX00661477	JAX00159073	20	14172672	14328745	chr8	1.26100702961705	0.06	1.005
941	960	JAX00661532	UNC14205733	20	14353664	14528134	chr8	1.3328886356223	0.055	1.005
961	980	JAX00661589	JAX00661620	20	14529846	14625764	chr8	1.35839583754515	0.055	1.005
981	1000	JAX00661623	JAX00661668	20	14628579	14783795	chr8	1.36833801354248	0.05	1.005
1001	1020	UNC14209961	JAX00661714	20	14788759	14947285	chr8	1.381947097689	0.045	1.005
1021	1040	UNC14212445	JAX00661779	20	14962472	15158736	chr8	1.46768957889356	0.035	1.005
1041	1060	JAX00661780	JAX00661817	20	15164043	15306721	chr8	1.50540040963995	0.03	1.005
1061	1080	UNC14220144	JAX00661853	20	15343495	15549546	chr8	1.53083482436229	0.03	1.005
1081	1100	JAX00159168	UNC14226139	20	15566490	15726535	chr8	1.55583095920374	0.03	1.005
1101	1120	JAX00661907	JAX00661944	20	15728303	15914852	chr8	1.58148536637315	0.03	1.005
1121	1140	JAX00661946	JAX00662007	20	15918887	16050574	chr8	1.60192169940457	0.03	1.005
1141	1160	JAX00159202	UNC14235532	20	16051456	16233576	chr8	1.61812795093086	0.03	1.005
1161	1180	JAX00662037	JAX00159226	20	16235704	16374543	chr8	1.64675047009692	0.025	1.005
1181	1200	JAX00159227	JAX00662119	20	16376672	16537631	chr8	1.66592615018601	0.03	1.005
1201	1220	JAX00662123	JAX00159250	20	16539270	16688675	chr8	1.65882422422648	0.045	1.005
1221	1240	JAX00662171	UNC14247821	20	16720353	16892163	chr8	1.51041460052458	0.045	1.005
1241	1260	JAX00159266	CEAJAX00159276	20	16896087	17037940	chr8	1.50411865609143	0.045	1.005
1261	1280	UNC14250628	JAX00662313	20	17048591	17211619	chr8	1.4852580150704	0.045	1.005
1281	1300	backupUNC080772544	JAX00662354	20	17222546	17332659	chr8	1.31156055641281	0.06	1.005
1301	1320	JAX00662355	JAX00662401	20	17333382	17456548	chr8	1.31079801817282	0.06	1.005
1321	1340	JAX00662402	UNC14260408	20	17458919	17660874	chr8	1.23245591935955	0.08	1.005
1341	1360	JAX00662446	JAX00662479	20	17672613	17864505	chr8	1.14121520273419	0.08	1.005
1361	1380	JAX00662480	JAX00159354	20	17873655	18062423	chr8	1.20688469735439	0.085	1.005
1381	1400	JAX00159356	JAX00662537	20	18081599	18241633	chr8	1.24119065327233	0.08	1.005
1401	1420	UNC14269211	JAX00159382	20	18244117	18442015	chr8	1.26351579658885	0.08	1.005
1421	1440	UNC14272674	JAX00662627	20	18443195	18727935	chr8	1.59601766836177	0.07	1.005
1441	1460	JAX00234026	JAX00662681	20	18791430	19026038	chr8	1.96894693984055	0.02	0.98
1461	1480	JAX00662683	JAX00662739	20	19026403	19298992	chr8	2.17587668855531	0.02	0.935
1481	1500	JAX00662746	JAX00662953	20	19323381	22905627	chr8	2.25300741380542	0.025	0.91
1501	1520	JAX00662955	UNC14293593	20	22908760	23137993	chr8	1.85578470946119	0.03	0.985
1521	1540	JAX00662995	JAX00663033	20	23158258	23338844	chr8	1.6719995103325	0.06	1.005
1541	1560	JAX00159603	JAX00159623	20	23339120	23624045	chr8	1.68370590040587	0.06	1.005
1561	1580	UNC14301531	JAX00159649	20	23654199	23935004	chr8	1.69839689561016	0.055	1.005
1581	1600	UNC14305713	JAX00159659	20	23983316	24095987	chr8	1.72361337632086	0.05	1.005
1601	1620	JAX00663143	UNC14309708	20	24101893	24325738	chr8	1.72362222585556	0.05	1.005
1621	1640	JAX00159677	JAX00159693	20	24332551	24543972	chr8	1.7243407683427	0.05	1.005
1641	1660	UNC14313038	JAX00663287	20	24546982	24705821	chr8	1.76911631913076	0.045	1.005
1661	1680	JAX00159706	JAX00663326	20	24712034	24818995	chr8	1.62231088518704	0.055	1.005
1681	1700	JAX00159716	UNC14320772	20	24856072	25068706	chr8	2.07297840108332	0.01	0.965
1701	1720	JAX00159734	JAX00663429	20	25086577	25350682	chr8	2.11661836836634	0.01	0.96
1721	1740	JAX00663431	JAX00663478	20	25357774	25562809	chr8	2.3681135423048	0.005	0.86
1741	1760	JAX00159770	JAX00159783	20	25581421	25741622	chr8	2.27180525827026	0.005	0.895
1761	1780	JAX00663523	JAX00663564	20	25760839	26053490	chr8	1.61296228870652	0.04	1.005
1781	1800	JAX00663568	UNC14337122	20	26056010	26293182	chr8	1.66129143240848	0.03	1.005
1801	1820	UNC14337730	JAX00663646	20	26336577	26601962	chr8	1.65441736434435	0.03	1.005
1821	1840	UNC14342136	JAX00663691	20	26616159	26893522	chr8	2.18325947591588	0.015	0.935
1841	1860	JAX00159870	JAX00159892	20	26899826	27181610	chr8	2.1080567024329	0.015	0.96
1861	1880	JAX00663742	JAX00663785	20	27196652	27428770	chr8	2.11768663974949	0.015	0.96
1881	1900	JAX00663788	JAX00159925	20	27432749	27642511	chr8	2.09803644481907	0.01	0.965
1901	1920	UNC14355985	JAX00663875	20	27667180	27819672	chr8	2.08485529396091	0.01	0.965
1921	1940	JAX00663876	JAX00663903	20	27820163	28025971	chr8	2.02707161852012	0.01	0.97
1941	1960	JAX00663904	JAX00663933	20	28048285	28227511	chr8	1.98431938255787	0.01	0.975
1961	1980	JAX00663940	UNC14367766	20	28236253	28527623	chr8	1.98106805285996	0.01	0.975
1981	2000	JAX00159993	JAX00664049	20	28543333	28707166	chr8	2.18485911962066	0.015	0.935
2001	2020	UNC14370812	UNC14373428	20	28720322	28893949	chr8	2.36606021368061	0.01	0.86
2021	2040	JAX00664082	UNC14375689	20	28894830	29042593	chr8	2.37011440074886	0.01	0.86
2041	2060	UNC14375949	JAX00664135	20	29059140	29255206	chr8	2.19686498019817	0.01	0.935
2061	2080	JAX00234202	JAX00664194	20	29262335	29570862	chr8	1.92277439672687	0.01	0.98
2081	2100	JAX00160071	JAX00664234	20	29596173	29765758	chr8	1.8058632706192	0.025	1.005
2101	2120	UNC14384262	UNC14386858	20	29776289	29953597	chr8	1.63650634245655	0.04	1.005
2121	2140	JAX00664281	JAX00664318	20	29969073	30222149	chr8	1.6155037024868	0.035	1.005
2141	2160	UNC14390998	UNC14394998	20	30230948	30482051	chr8	1.59248783822945	0.04	1.005
2161	2180	JAX00160139	JAX00160154	20	30485893	30708270	chr8	1.78301128760063	0.03	1.005
2181	2200	JAX00664391	JAX00664414	20	30711286	30943604	chr8	1.97406584059641	0.01	0.98
2201	2220	JAX00160174	JAX00160192	20	30949007	31198434	chr8	1.97218742474244	0.01	0.98
2221	2240	JAX00664440	JAX00160212	20	31198455	31467966	chr8	1.70453097342255	0.03	1.005
2241	2260	JAX00160213	JAX00160226	20	31470183	31660853	chr8	1.67880324894586	0.025	1.005
2261	2280	JAX00664506	JAX00160243	20	31660930	31878946	chr8	1.64789072395563	0.025	1.005
2281	2300	JAX00160246	JAX00664618	20	31908541	32125223	chr8	1.56229143184657	0.03	1.005
2301	2320	JAX00664619	JAX00664670	20	32126466	32312081	chr8	1.5523981897443	0.045	1.005
2321	2340	backupUNC080101928	JAX00664700	20	32345954	32483559	chr8	1.35586384552833	0.05	1.005
2341	2360	JAX00160290	JAX00160302	20	32492034	32677452	chr8	1.33816554972679	0.075	1.005
2361	2380	JAX00160304	UNC14431808	20	32697346	32845720	chr8	1.32994667345391	0.06	1.005
2381	2400	JAX00664787	UNC14433856	20	32849068	32973932	chr8	1.4125470769548	0.05	1.005
2401	2420	UNC14433996	UNC14435486	20	32982214	33071312	chr8	1.40667623112539	0.05	1.005
2421	2440	UNC14435701	UNC14437125	20	33082401	33165206	chr8	1.32765530530557	0.065	1.005
2441	2460	JAX00160340	UNC14438341	20	33169314	33249149	chr8	1.02319528627034	0.09	1.005
2461	2480	JAX00160346	UNC14440776	20	33262966	33409970	chr8	0.979104010106121	0.11	1.005
2481	2500	JAX00664921	JAX00160370	20	33410702	33579829	chr8	0.98449383227663	0.1	1.005
2501	2520	JAX00160372	JAX00160384	20	33583465	33758754	chr8	0.984953518307027	0.11	1.005
2521	2540	JAX00160385	JAX00665017	20	33768442	33905838	chr8	0.972212195406296	0.105	1.005
2541	2560	JAX00665021	JAX00665064	20	33926207	34079904	chr8	0.914216473829774	0.115	1.005
2561	2580	JAX00665068	JAX00665099	20	34083813	34253024	chr8	0.931011276727217	0.105	1.005
2581	2600	UNC14454649	JAX00665147	20	34253657	34410668	chr8	0.925577660096142	0.13	1.005
2601	2620	JAX00160435	UNC14459926	20	34420763	34610099	chr8	0.729417555032941	0.185	1.005
2621	2640	UNC14460360	UNC080442576	20	34640078	34779556	chr8	0.738525393680555	0.185	1.005
2641	2660	UNC14462232	JAX00665227	20	34786108	34951803	chr8	1.038888786221	0.11	1.005
2661	2680	JAX00665228	JAX00665266	20	34951925	35170330	chr8	0.979316249868633	0.11	1.005
2681	2700	UNC14468495	JAX00665305	20	35170597	35360289	chr8	0.946320322212156	0.11	1.005
2701	2720	JAX00665307	JAX00665341	20	35360916	35467706	chr8	0.918857846537428	0.12	1.005
2721	2740	JAX00665342	UNC14477861	20	35482054	35637010	chr8	0.917780221491827	0.125	1.005
2741	2760	JAX00665399	JAX00665432	20	35638590	35784602	chr8	0.920243407065562	0.125	1.005
2761	2780	JAX00665435	JAX00665466	20	35790181	35917951	chr8	0.860676421756957	0.145	1.005
2781	2800	JAX00665467	backupUNC080482937	20	35921158	36102687	chr8	0.946373561514704	0.135	1.005
2801	2820	UNC14485114	UNC14488751	20	36104038	36315949	chr8	1.72744861080041	0.045	1.005
2821	2840	UNC14489602	JAX00665577	20	36363654	36524554	chr8	1.81439102500745	0.045	0.995
2841	2860	UNC14492524	JAX00665628	20	36535609	36689063	chr8	1.05655073127364	0.085	1.005
2861	2880	JAX00665631	JAX00160618	20	36693118	36822320	chr8	0.843561911775347	0.145	1.005
2881	2900	JAX00665679	JAX00665731	20	36831545	36990365	chr8	0.848387743386981	0.135	1.005
2901	2920	JAX00665734	JAX00665777	20	36996051	37099144	chr8	0.851937661238257	0.135	1.005
2921	2940	JAX00160638	UNC14506380	20	37103239	37233379	chr8	0.734026795605177	0.175	1.005
2941	2960	JAX00160649	JAX00160660	20	37235838	37380763	chr8	0.693319059389587	0.19	1.005
2961	2980	JAX00665839	JAX00160679	20	37410094	37647464	chr8	0.705976048356813	0.19	1.005
2981	3000	JAX00665896	UNC14518047	20	37656466	37934039	chr8	0.719687953437957	0.18	1.005
3001	3020	JAX00665964	JAX00666012	20	37959353	38240423	chr8	0.779654429868951	0.175	1.005
3021	3040	JAX00666015	JAX00666073	20	38241223	38583377	chr8	0.753885663952411	0.19	1.005
3041	3060	JAX00666075	JAX00666111	20	38590619	38858368	chr8	0.675310294169878	0.22	1.005
3061	3080	JAX00666113	JAX00666152	20	38860141	39129000	chr8	0.680369677374012	0.215	1.005
3081	3100	UNC080160446	JAX00666195	20	39132611	39413113	chr8	0.56009167210407	0.305	1.005
3101	3120	JAX00666198	JAX00666231	20	39419774	39606240	chr8	0.530972156219381	0.325	1.005
3121	3140	JAX00666239	JAX00666276	20	39626105	39874211	chr8	0.480535120451813	0.355	1.005
3141	3160	JAX00666277	JAX00666351	20	39877022	40161946	chr8	0.528949134229829	0.33	1.005
3161	3180	JAX00160869	JAX00666396	20	40184607	40395610	chr8	0.634146860406018	0.275	1.005
3181	3200	JAX00666397	JAX00666442	20	40395777	40715300	chr8	0.686585484104235	0.245	1.005
3201	3220	JAX00666443	JAX00666489	20	40719500	41026068	chr8	0.780377782225731	0.2	1.005
3221	3240	JAX00666490	UNC14570135	20	41026590	41267616	chr8	0.78309481569516	0.2	1.005
3241	3260	JAX00666528	JAX00666562	20	41270623	41548250	chr8	0.785303356143836	0.2	1.005
3261	3280	JAX00160970	JAX00666614	20	41571325	41811286	chr8	0.773482093717542	0.205	1.005
3281	3300	JAX00666618	JAX00666666	20	41841971	42053123	chr8	0.758486504636677	0.205	1.005
3301	3320	JAX00666667	JAX00161020	20	42053644	42217382	chr8	0.72427362992044	0.22	1.005
3321	3340	JAX00666719	JAX00666772	20	42228730	42496365	chr8	0.714927247546098	0.21	1.005
3341	3360	JAX00666779	JAX00161060	20	42516311	42776701	chr8	0.715145187543981	0.21	1.005
3361	3380	JAX00666844	JAX00666883	20	42792492	43005072	chr8	0.671297789974271	0.215	1.005
3381	3400	JAX00161080	UNC14599833	20	43005160	43368265	chr8	0.635281516139576	0.245	1.005
3401	3420	JAX00161107	JAX00161127	20	43377873	43634895	chr8	0.632788187537777	0.245	1.005
3421	3440	JAX00666964	JAX00161145	20	43644824	43880854	chr8	0.63035377266324	0.25	1.005
3441	3460	JAX00161146	JAX00667039	20	43895612	44186854	chr8	0.628680406486522	0.26	1.005
3461	3480	JAX00667040	JAX00161188	20	44187156	44442555	chr8	0.575078254751867	0.31	1.005
3481	3500	JAX00667087	JAX00667134	20	44443136	44782359	chr8	0.665066546099134	0.245	1.005
3501	3520	UNC080917948	JAX00667194	20	44786186	45216041	chr8	0.670979329373441	0.23	1.005
3521	3540	JAX00667196	JAX00667230	20	45220292	45476646	chr8	0.601949800249618	0.265	1.005
3541	3560	UNC14628292	backupJAX00161279	20	45476928	45684933	chr8	0.550275658616861	0.31	1.005
3561	3580	UNC14632363	JAX00667304	20	45755099	45960658	chr8	0.60580951988425	0.27	1.005
3581	3600	UNC14634835	UNC14638649	20	45968892	46211392	chr8	0.606564168943949	0.265	1.005
3601	3620	JAX00667340	JAX00667400	20	46236460	46469618	chr8	0.609246415459196	0.265	1.005
3621	3640	JAX00667401	JAX00667433	20	46470519	46656257	chr8	0.607682701098133	0.265	1.005
3641	3660	JAX00667437	JAX00161370	20	46660033	46869196	chr8	0.666745209423431	0.225	1.005
3661	3680	JAX00667471	JAX00667506	20	46911266	47069078	chr8	0.640980510986588	0.255	1.005
3681	3700	UNC14652090	JAX00667546	20	47074307	47320122	chr8	0.625719899841913	0.275	1.005
3701	3720	JAX00667547	JAX00667601	20	47321897	47603032	chr8	0.660063092910447	0.23	1.005
3721	3740	JAX00667604	UNC14662863	20	47623449	47883702	chr8	0.623963830138954	0.26	1.005
3741	3760	JAX00667648	JAX00667715	20	47884674	48114699	chr8	0.597422353452609	0.27	1.005
3761	3780	JAX00667716	JAX00667754	20	48115718	48257259	chr8	0.560055990196664	0.305	1.005
3781	3800	JAX00667755	JAX00161486	20	48257702	48449393	chr8	0.558776925156576	0.31	1.005
3801	3820	JAX00667810	JAX00667847	20	48467297	48598851	chr8	0.656470763539447	0.24	1.005
3821	3840	JAX00234381	JAX00667883	20	48603139	48842441	chr8	0.657005000371649	0.24	1.005
3841	3860	JAX00161517	JAX00161536	20	48848138	49089066	chr8	0.631418631016241	0.26	1.005
3861	3880	JAX00667945	JAX00161547	20	49090013	49242324	chr8	0.625400939736164	0.265	1.005
3881	3900	UNC14684724	UNC14686477	20	49250721	49370420	chr8	0.625828597398749	0.265	1.005
3901	3920	JAX00668007	JAX00668025	20	49378958	49447147	chr8	0.639685801753818	0.255	1.005
3921	3940	JAX00668027	backupUNC080959431	20	49452452	49594209	chr8	0.659056409463188	0.235	1.005
3941	3960	UNC14690588	JAX00668098	20	49620837	49814161	chr8	0.749519713082184	0.185	1.005
3961	3980	JAX00668100	UNC14695634	20	49829007	50029398	chr8	0.773834988381711	0.16	1.005
3981	4000	UNC14696201	JAX00668169	20	50077456	50273942	chr8	0.81480065856278	0.165	1.005
4001	4020	JAX00668173	JAX00161635	20	50275078	50422269	chr8	0.836754059868615	0.155	1.005
4021	4040	JAX00161636	JAX00161651	20	50438303	50644062	chr8	0.858508792082066	0.15	1.005
4041	4060	JAX00161653	JAX00668271	20	50647116	50864953	chr8	0.973023980822476	0.105	1.005
4061	4080	JAX00668274	UNC14708902	20	50878942	51119102	chr8	0.819554333616935	0.15	1.005
4081	4100	JAX00668318	UNC080217065	20	51131640	51341880	chr8	0.78554591938449	0.155	1.005
4101	4120	JAX00668363	JAX00668417	20	51365058	51601429	chr8	0.593024005864763	0.29	1.005
4121	4140	JAX00668418	JAX00234451	20	51604715	51871440	chr8	0.616440615442272	0.27	1.005
4141	4160	JAX00161744	JAX00668503	20	51888565	52251938	chr8	0.616924537349813	0.275	1.005
4161	4180	JAX00161772	JAX00234468	20	52260462	52535934	chr8	0.58258412403023	0.315	1.005
4181	4200	JAX00161793	JAX00668567	20	52541006	52775157	chr8	0.582346592333261	0.315	1.005
4201	4220	JAX00668569	JAX00668605	20	52775901	53005939	chr8	0.597840375393285	0.295	1.005
4221	4240	JAX00668606	UNC14739483	20	53020445	53207990	chr8	0.608213018214043	0.29	1.005
4241	4260	JAX00161846	JAX00668654	20	53255952	53589846	chr8	0.608285489743009	0.29	1.005
4261	4280	JAX00161873	JAX00161895	20	53609648	53895382	chr8	0.58545648437986	0.31	1.005
