from	to	from.marker	to.marker	width	from.bp	to.bp	chromosome	logP	pointwise.permute.pval	genomewide.permute.pval
7581	7600	JAX00029894	JAX00029912	20	85494663	85744245	chr11	0.283937961448595	2	2
7601	7620	JAX00198872	JAX00317169	20	85749535	85984761	chr11	0.269675668748289	2	2
7621	7640	JAX00317170	JAX00029942	20	85984870	86146899	chr11	0.315916922953288	2	2
7641	7660	UNC20052642	JAX00317240	20	86149876	86390522	chr11	0.377884601557893	2	2
7661	7680	JAX00029962	JAX00317270	20	86413254	86569914	chr11	0.381192167866366	2	2
7681	7700	JAX00029975	JAX00317318	20	86579197	86904600	chr11	0.388087706443258	2	2
7701	7720	JAX00029998	JAX00030027	20	86905919	87268655	chr11	0.418366715485223	2	2
7721	7740	UNC20063988	JAX00198920	20	87312250	87498733	chr11	0.430706224473249	2	2
7741	7760	JAX00317386	JAX00317423	20	87518415	87781121	chr11	0.587944275469902	2	2
7761	7780	JAX00030066	UNC20072715	20	87788311	88033062	chr11	0.766721012994282	2	2
7781	7800	UNC110360237	JAX00030096	20	88034940	88191669	chr11	1.51827272419556	1	2
7801	7820	UNC20075505	JAX00030111	20	88215960	88382380	chr11	1.26426750347658	1	2
7821	7840	JAX00317552	JAX00317578	20	88403236	88613721	chr11	1.28454379616252	1	2
7841	7860	JAX00317580	UNC20083354	20	88623401	88823541	chr11	1.28626608331566	1	2
7861	7880	UNC20083499	JAX00317642	20	88835646	88973920	chr11	1.09807118406889	1	2
7881	7900	JAX00030151	UNC20087869	20	88981327	89134508	chr11	0.786916151150709	2	2
7901	7920	JAX00317666	UNC110138977	20	89136088	89279691	chr11	0.798060483872238	2	2
7921	7940	UNC20089967	UNC20091186	20	89287699	89383692	chr11	0.941421907963688	2	2
7941	7960	JAX00030183	UNC20093772	20	89393003	89543752	chr11	1.13431597899771	0	2
7961	7980	UNC20093954	UNC20096190	20	89555986	89702915	chr11	1.30781038692666	0	2
7981	8000	JAX00317786	UNC20099016	20	89710846	89894848	chr11	1.18307303368324	0	2
8001	8020	JAX00317811	JAX00317859	20	89897152	90014434	chr11	1.29213289998807	0	2
8021	8040	UNC20101264	JAX00317894	20	90024621	90188435	chr11	1.39021945956388	0	2
8041	8060	JAX00198942	UNC20107061	20	90195274	90362249	chr11	1.66983120239349	0	2
8061	8080	JAX00317944	UNC20109563	20	90377638	90514489	chr11	1.60322793728039	0	2
8081	8100	JAX00317981	UNC20113122	20	90514806	90724561	chr11	1.59427936005124	0	2
8101	8120	JAX00318026	JAX00318062	20	90732078	90976844	chr11	1.45548578517086	0	2
8121	8140	JAX00318064	JAX00318104	20	90982643	91224435	chr11	1.3850663851963	0	2
8141	8160	UNC20122123	JAX00318172	20	91239910	91530896	chr11	1.53246813169866	0	2
8161	8180	JAX00030343	JAX00318234	20	91533679	91805652	chr11	1.51925675460793	0	2
8181	8200	JAX00318237	JAX00198992	20	91805974	92074200	chr11	1.57554100517245	0	2
8201	8220	UNC20136539	JAX00318308	20	92078343	92442575	chr11	1.52458859273295	1	2
8221	8240	JAX00030411	JAX00318359	20	92442626	92604784	chr11	1.54446662494028	1	2
8241	8260	JAX00318360	UNC20147497	20	92604913	92839695	chr11	1.29330131021927	1	2
8261	8280	JAX00318409	JAX00318460	20	92840589	93036659	chr11	1.29365446058146	1	2
8281	8300	JAX00318461	JAX00318515	20	93038415	93176023	chr11	1.28923236826879	1	2
8301	8320	JAX00318516	JAX00318562	20	93176325	93314348	chr11	1.36854533672035	1	2
8321	8340	JAX00030477	JAX00030487	20	93318368	93465089	chr11	1.28851047190118	1	2
8341	8360	JAX00030488	JAX00030504	20	93465310	93675192	chr11	1.41447021194974	1	2
8361	8380	UNC20160973	JAX00030513	20	93689758	93803250	chr11	1.41963719705996	1	2
8381	8400	JAX00030514	UNC20164313	20	93817824	93979896	chr11	1.47657847694751	1	2
8401	8420	JAX00030528	UNC20166445	20	93989916	94135654	chr11	1.56512808439777	1	2
8421	8440	JAX00318718	UNC20168317	20	94148935	94311368	chr11	1.62083302557765	0	2
8441	8460	JAX00318756	JAX00030570	20	94340332	94543091	chr11	1.71808340892513	0	2
8461	8480	UNC20171216	JAX00318845	20	94562484	94808233	chr11	1.97129560490245	0	2
8481	8500	JAX00318851	backupUNC110372717	20	94824835	95012460	chr11	2.00274797633786	0	2
8501	8520	JAX00318879	JAX00318919	20	95014404	95189866	chr11	2.10646180451817	0	2
8521	8540	JAX00030617	JAX00318968	20	95193565	95484176	chr11	2.27593287652366	0	2
8541	8560	JAX00030640	JAX00030658	20	95488872	95734283	chr11	2.37987892390387	0	2
8561	8580	JAX00319037	JAX00319088	20	95742667	95908058	chr11	2.28572214584431	0	2
8581	8600	UNC20188945	UNC20191482	20	95925139	96187054	chr11	1.8918847596547	0	2
8601	8620	JAX00030695	JAX00319190	20	96223139	96411102	chr11	1.56632044253842	0	2
8621	8640	JAX00030709	JAX00319234	20	96414488	96607192	chr11	1.54147754523021	0	2
8641	8660	JAX00319238	JAX00030735	20	96611822	96753102	chr11	1.48431360966157	0	2
8661	8680	JAX00030736	JAX00030754	20	96767902	97019369	chr11	1.49545054905602	0	2
8681	8700	UNC20202374	JAX00319350	20	97026708	97267884	chr11	1.54984692933349	0	2
8701	8720	JAX00319353	JAX00319398	20	97269435	97492695	chr11	1.54883986719921	0	2
8721	8740	UNC20207771	UNC20211007	20	97496834	97778546	chr11	1.52150114474851	0	2
8741	8760	JAX00319453	UNC20214495	20	97782032	98051372	chr11	1.4210701754523	0	2
8761	8780	JAX00030832	JAX00319546	20	98053875	98330829	chr11	1.42553095824873	0	2
8781	8800	JAX00319548	UNC20220582	20	98350194	98596694	chr11	1.40133912824924	0	2
8801	8820	JAX00319593	backupUNC110160569	20	98600412	98862493	chr11	1.38269341285707	0	2
8821	8840	JAX00319629	JAX00319685	20	98866465	99103779	chr11	1.43485248957121	0	2
8841	8860	UNC20226012	JAX00319717	20	99105289	99275502	chr11	1.43510463755289	0	2
8861	8880	JAX00319719	JAX00319753	20	99276130	99385854	chr11	1.40531858762628	0	2
8881	8900	JAX00319757	JAX00319806	20	99398779	99528452	chr11	1.36617195833744	0	2
8901	8920	JAX00319809	JAX00319855	20	99532117	99734097	chr11	1.36618002550895	0	2
8921	8940	JAX00030955	JAX00319896	20	99736630	99913183	chr11	1.37306261276073	0	2
8941	8960	JAX00319897	JAX00319943	20	99913260	100144994	chr11	1.27870022430414	0	2
8961	8980	UNC20241747	UNC20244811	20	100146708	100382851	chr11	1.27791139918344	0	2
8981	9000	JAX00319980	JAX00031018	20	100400320	100578245	chr11	1.27570342619738	0	2
9001	9020	UNC20246964	JAX00031033	20	100583707	100772310	chr11	1.0957853708975	0	2
9021	9040	JAX00320056	UNC20250877	20	100778662	100928846	chr11	1.06547972089105	1	2
9041	9060	JAX00031045	JAX00320114	20	100939547	101144636	chr11	1.12262651538895	0	2
9061	9080	JAX00320116	UNC20255689	20	101145550	101361330	chr11	1.0956941806414	0	2
9081	9100	JAX00031078	JAX00320189	20	101371071	101637030	chr11	1.1384947290415	0	2
9101	9120	UNC20259742	JAX00320217	20	101654952	101770821	chr11	1.04616452057466	1	2
9121	9140	UNC20261784	JAX00320249	20	101773184	101957722	chr11	0.954389738164382	1	2
9141	9160	JAX00320250	JAX00031136	20	101959445	102149135	chr11	0.950899876776756	1	2
9161	9180	UNC20266946	JAX00031154	20	102164552	102375984	chr11	1.11002156383827	0	2
9181	9200	JAX00320338	backupJAX00031170	20	102388956	102572120	chr11	1.11260796893338	0	2
9201	9220	UNC20270826	JAX00320419	20	102583026	102776560	chr11	0.938031759103744	0	2
9221	9240	JAX00031184	JAX00031206	20	102777092	103072554	chr11	0.911644658263851	0	2
9241	9260	JAX00320495	UNC20279048	20	103073011	103206146	chr11	1.03355434128374	0	2
9261	9280	JAX00320553	JAX00320594	20	103209120	103397279	chr11	1.26519192638997	0	2
9281	9300	JAX00320595	JAX00320634	20	103397295	103558698	chr11	1.30325090020929	0	2
9301	9320	JAX00320636	JAX00320669	20	103568903	103701972	chr11	1.22722630072528	0	2
9321	9340	UNC20285866	JAX00320710	20	103740328	103905996	chr11	1.17139168247645	0	2
9341	9360	JAX00320713	JAX00031282	20	103916742	104090553	chr11	1.00194464792512	1	2
9361	9380	JAX00320771	JAX00320813	20	104099296	104369039	chr11	0.9801085285539	1	2
9381	9400	JAX00320818	UNC20298538	20	104395812	104604654	chr11	0.976542856596422	0	2
9401	9420	UNC20298636	UNC20300480	20	104613986	104736121	chr11	1.01136017199555	0	2
9421	9440	UNC20300592	UNC20301543	20	104742811	104829478	chr11	1.10972668747656	0	2
9441	9460	UNC20301662	JAX00320911	20	104839658	104962415	chr11	1.06335427077741	0	2
9461	9480	JAX00031349	JAX00320929	20	104980209	105181605	chr11	1.02693587924714	0	2
9481	9500	JAX00031365	JAX00031381	20	105210131	105411522	chr11	1.02161717725565	1	2
9501	9520	JAX00320957	JAX00031399	20	105416534	105665017	chr11	1.08559127479417	1	2
9521	9540	UNC20310115	UNC20312625	20	105667899	105945537	chr11	1.09683334194237	1	2
9541	9560	JAX00321008	UNC20314357	20	105948715	106160487	chr11	1.05053722952114	0	2
9561	9580	JAX00031438	UNC20317563	20	106182004	106403494	chr11	0.859901428482297	0	2
9581	9600	JAX00321064	JAX00031477	20	106405942	106706910	chr11	0.632185867364527	0	2
9601	9620	JAX00321099	UNC20323761	20	106748053	106964336	chr11	0.669602083818848	0	2
9621	9640	JAX00321122	JAX00321151	20	106971124	107258304	chr11	0.660238763938589	0	2
9641	9660	JAX00321152	JAX00031539	20	107263492	107534838	chr11	0.748311498676355	0	2
9661	9680	JAX00031540	JAX00321214	20	107562598	107736578	chr11	0.751681188835628	0	2
9681	9700	UNC20335313	UNC20336327	20	107736787	107795367	chr11	0.706669848577412	0	2
9701	9720	UNC20336334	JAX00321255	20	107795992	107894476	chr11	0.711816903031332	0	2
9721	9740	JAX00321258	JAX00321304	20	107905694	108088945	chr11	0.755022512685053	0	2
9741	9760	JAX00031580	JAX00031598	20	108093004	108327088	chr11	0.66614586553285	0	2
9761	9780	JAX00321346	UNC20347589	20	108327165	108594393	chr11	0.687102581663292	0	2
9781	9800	JAX00031618	JAX00031646	20	108595906	108977353	chr11	0.720053056775114	0	2
9801	9820	UNC20353062	JAX00031661	20	109001718	109181955	chr11	0.744009033458763	0	2
9821	9840	JAX00031662	JAX00321493	20	109192128	109342100	chr11	0.776021286598419	0	2
9841	9860	UNC20358949	UNC20361626	20	109345101	109510409	chr11	0.807403926783213	0	2
9861	9880	UNC20361782	JAX00031695	20	109522405	109626633	chr11	0.834325635607815	0	2
9881	9900	UNC20363591	UNC20367320	20	109632635	109843109	chr11	1.03295307404513	1	2
9901	9920	JAX00031714	UNC110175963	20	109872770	110083281	chr11	1.0225005428677	1	2
9921	9940	UNC20371991	JAX00031746	20	110099466	110303904	chr11	0.754582042686609	0	2
9941	9960	UNC20375478	JAX00321641	20	110306643	110511748	chr11	0.705263634736271	0	2
9961	9980	UNC20379386	JAX00321662	20	110523229	110714906	chr11	0.675750605023039	0	2
9981	10000	JAX00321666	UNC20385630	20	110734587	110953358	chr11	0.508715240604236	1	2
10001	10020	JAX00321703	JAX00321723	20	110956108	111140793	chr11	0.49822018177432	1	2
10021	10040	UNC20388850	JAX00321769	20	111158220	111430595	chr11	0.535437770513531	1	2
10041	10060	JAX00321770	JAX00031840	20	111430652	111544633	chr11	0.681459288367716	1	2
10061	10080	JAX00321796	JAX00321837	20	111555303	111708577	chr11	0.660425854329677	1	2
10081	10100	JAX00321838	JAX00321870	20	111709516	111886935	chr11	0.612735980255354	1	2
10101	10120	UNC20402167	UNC20403545	20	111899707	111961650	chr11	0.622827427470404	1	2
10121	10140	UNC20403677	UNC20405755	20	111972222	112097625	chr11	0.62939679321961	1	2
10141	10160	JAX00031881	UNC20408916	20	112108880	112269036	chr11	0.628884057224977	1	2
10161	10180	JAX00321951	JAX00321980	20	112281115	112386678	chr11	0.638894199136209	1	2
10181	10200	UNC20411291	UNC20413422	20	112387951	112488280	chr11	0.595959363734808	1	2
10201	10220	UNC20413637	JAX00031920	20	112496427	112635706	chr11	0.592778923624718	1	2
10221	10240	JAX00031921	JAX00322075	20	112636072	112761238	chr11	0.595471439084604	1	2
10241	10260	JAX00322076	JAX00322110	20	112761438	112852659	chr11	0.612086588730613	1	2
10261	10280	UNC20419999	JAX00322150	20	112860350	113030300	chr11	0.636943669226153	1	2
10281	10300	JAX00031949	UNC20424857	20	113030314	113138907	chr11	0.65169081547499	1	2
10301	10320	UNC20425300	JAX00031971	20	113154564	113312700	chr11	0.68929759269291	1	2
10321	10340	JAX00031972	JAX00322258	20	113315214	113444231	chr11	0.721148599974663	1	2
10341	10360	JAX00322264	JAX00322296	20	113453110	113597279	chr11	0.744353152366531	1	2
10361	10380	JAX00322300	UNC20437268	20	113601295	113769993	chr11	0.755544808185621	1	2
10381	10400	UNC20437342	JAX00322383	20	113783140	113967616	chr11	0.737245475847688	1	2
10401	10420	JAX00322391	JAX00322429	20	113986712	114119441	chr11	0.70564988388638	1	2
10421	10440	JAX00199464	JAX00322473	20	114122524	114311846	chr11	0.656268331465595	1	2
10441	10460	JAX00322477	JAX00199475	20	114314657	114445377	chr11	0.629119111654859	1	2
10461	10480	JAX00322509	JAX00032067	20	114445454	114584985	chr11	0.606337973302397	1	2
10481	10500	UNC20451160	JAX00322564	20	114599151	114731612	chr11	0.602967785647455	1	2
10501	10520	UNC20452814	JAX00187587	20	114735684	114854466	chr11	0.586423724324131	1	2
10521	10540	JAX00187589	UNC20457954	20	114857510	115043196	chr11	0.648782830845555	1	2
10541	10560	JAX00032102	JAX00322677	20	115050278	115288809	chr11	0.547252928574477	1	2
10561	10580	UNC20461260	UNC20463274	20	115294106	115509237	chr11	0.419350893047518	1	2
10581	10600	JAX00322701	JAX00322766	20	115509997	115763227	chr11	0.365964771359522	1	2
10601	10620	JAX00187591	JAX00322817	20	115774650	116044948	chr11	0.361464969450325	1	2
10621	10640	JAX00032177	JAX00322870	20	116066744	116216515	chr11	0.404205875850714	1	2
10641	10660	UNC20472941	JAX00032198	20	116219343	116342577	chr11	0.44184161186399	1	2
10661	10680	UNC20474720	UNC20476679	20	116358236	116518243	chr11	0.360790442181004	1	2
10681	10700	UNC20476851	JAX00032223	20	116530699	116664701	chr11	0.350413794136577	2	2
10701	10720	JAX00322945	UNC20480001	20	116667268	116790118	chr11	0.535256047101449	2	2
10721	10740	JAX00322967	UNC20482098	20	116814109	116908389	chr11	0.309325676295594	1	2
10741	10760	UNC20482473	UNC20484755	20	116926718	117081716	chr11	0.220973327738624	2	2
10761	10780	UNC20484861	UNC20487057	20	117087667	117220761	chr11	0.203324919825323	2	2
10781	10800	JAX00323054	JAX00323067	20	117227087	117360871	chr11	0.201481325571144	2	2
10801	10820	UNC20489372	JAX00323122	20	117367169	117583001	chr11	0.200456597127024	2	2
10821	10840	UNC20492499	UNC20494912	20	117593602	117778726	chr11	0.200845090437529	2	2
10841	10860	UNC20495548	UNC20498604	20	117833374	118112564	chr11	0.201312790464703	2	2
10861	10880	UNC20498883	JAX00323244	20	118131003	118265353	chr11	0.191479885893345	2	2
10881	10900	JAX00032343	UNC20502282	20	118266660	118383496	chr11	0.18888515999533	2	2
10901	10920	JAX00323267	JAX00323320	20	118385117	118624696	chr11	0.221117738813633	2	2
10921	10940	JAX00323322	JAX00323380	20	118628838	118959716	chr11	0.251429835880118	2	2
10941	10960	JAX00323381	UNC20513912	20	118959764	119221499	chr11	0.273953260792707	2	2
10961	10980	JAX00323440	JAX00323500	20	119238570	119439194	chr11	0.295607833362025	2	2
10981	11000	JAX00032431	JAX00323542	20	119457103	119779997	chr11	0.318603647956235	2	2
11001	11020	JAX00032455	UNC110561799	20	119784207	120164737	chr11	0.417424663111004	2	2
11021	11040	JAX00323595	JAX00199614	20	120170161	120449963	chr11	0.38962330614705	2	2
11041	11060	JAX00323645	JAX00323667	20	120467153	120734498	chr11	0.294724615143973	2	2
11061	11080	JAX00323669	JAX00323713	20	120735669	120917986	chr11	0.271846659500614	2	2
11081	11100	JAX00323714	UNC20534356	20	120918944	121184612	chr11	0.271933789802592	2	2
11101	11120	JAX00032565	JAX00032579	20	121237317	121429991	chr11	0.272019031789467	2	2
11121	11140	JAX00323825	UNC20540204	20	121449227	121657893	chr11	0.272100880265185	2	2
1	20	JAX00323920	JAX00199656	20	3109153	3601982	chr12	0.89715143253842	0	2
21	40	JAX00199657	JAX00324033	20	3602029	3957608	chr12	0.501295232524279	0	2
41	60	JAX00324034	JAX00324088	20	3968422	4273101	chr12	0.435584705647079	0	2
61	80	JAX00324089	JAX00324124	20	4297253	4542213	chr12	0.371816522936674	0	2
81	100	JAX00032730	JAX00324158	20	4588204	4783466	chr12	0.332700959573942	0	2
101	120	JAX00324162	JAX00324189	20	4790558	4970715	chr12	0.44063092580752	0	2
121	140	JAX00324191	JAX00324259	20	4992416	5237076	chr12	0.473294240850242	0	2
141	160	JAX00324266	CEAJAX00324318	20	5248622	5373123	chr12	0.483446053350991	0	2
161	180	JAX00324320	JAX00324390	20	5374572	5703291	chr12	0.436266835455226	0	2
181	200	JAX00324391	JAX00324421	20	5716695	5869944	chr12	0.307446895095981	0	2
201	220	JAX00324423	JAX00324472	20	5882963	6168226	chr12	0.307760740264162	0	2
221	240	UNC20570152	JAX00324514	20	6171301	6371603	chr12	0.344875039934868	0	2
241	260	JAX00324520	UNC20573688	20	6392013	6598819	chr12	0.346841887872233	0	2
261	280	UNC20573991	UNC20575242	20	6632314	6770967	chr12	0.373079178895479	0	2
281	300	JAX00324625	JAX00324656	20	6775110	6904094	chr12	0.404796429946844	0	2
301	320	JAX00199719	JAX00324704	20	6909897	7041362	chr12	0.405058000950351	0	2
321	340	JAX00032914	JAX00199728	20	7041551	7229495	chr12	0.405193247523131	0	2
341	360	JAX00324763	JAX00324825	20	7244446	7520129	chr12	0.624241968495609	0	2
361	380	JAX00324826	JAX00032962	20	7522244	7684317	chr12	0.721423225906436	0	2
381	400	JAX00032964	JAX00324923	20	7689210	7878506	chr12	0.48097269583284	0	2
401	420	UNC20587427	JAX00324969	20	7886810	7982164	chr12	0.656418273002032	0	2
421	440	JAX00324975	JAX00325005	20	7985281	8099283	chr12	0.606337005746486	0	2
441	460	JAX00325008	JAX00199752	20	8107679	8363698	chr12	0.632413679472483	0	2
461	480	JAX00033015	JAX00325087	20	8363770	8494907	chr12	0.5559448663625	0	2
481	500	JAX00325088	JAX00325127	20	8499469	8937237	chr12	0.571008390113428	0	2
501	520	JAX00325130	JAX00325162	20	8977257	9183680	chr12	0.637089212011665	0	2
521	540	UNC20601450	JAX00325200	20	9186223	9358159	chr12	0.614279195924096	0	2
541	560	JAX00325201	UNC20604636	20	9358468	9477964	chr12	0.61139951343957	0	2
561	580	JAX00325230	JAX00325252	20	9489450	9594577	chr12	0.608512814179034	0	2
581	600	JAX00325255	JAX00033123	20	9597630	9847217	chr12	0.589415111650862	0	2
601	620	backupUNC120348716	JAX00325324	20	9855317	10009784	chr12	0.493922521764673	0	2
621	640	UNC20610547	JAX00325352	20	10017070	10137595	chr12	0.516416189930881	0	2
641	660	JAX00325354	JAX00325367	20	10137954	10276820	chr12	0.518059775678487	0	2
661	680	JAX00033155	UNC20615053	20	10277869	10407870	chr12	0.519932953605853	0	2
681	700	JAX00033165	JAX00325413	20	10408659	10555671	chr12	0.521648889344168	0	2
701	720	JAX00033175	JAX00325425	20	10561008	10663695	chr12	0.504808734091108	0	2
721	740	UNC20618458	JAX00325472	20	10671090	10943473	chr12	0.514343353198582	0	2
741	760	UNC20622163	JAX00325518	20	10955207	11139335	chr12	0.513769675598825	0	2
761	780	JAX00325519	JAX00325558	20	11141233	11351895	chr12	0.513147750844545	0	2
781	800	JAX00325559	JAX00033259	20	11357941	11680062	chr12	0.489971849488996	0	2
801	820	JAX00033261	JAX00199817	20	11686379	11858608	chr12	0.493102551620594	0	2
821	840	UNC20633466	JAX00325698	20	11865913	12017054	chr12	0.586305418177334	0	2
841	860	JAX00325699	JAX00325746	20	12017084	12175461	chr12	0.701335136924658	0	2
861	880	JAX00325754	JAX00325830	20	12208937	12340609	chr12	0.702058268620224	0	2
881	900	JAX00325835	JAX00325892	20	12346637	12446307	chr12	0.993851044269728	0	2
901	920	JAX00325898	UNC20644706	20	12458361	12620209	chr12	0.799487864306677	0	2
921	940	JAX00033331	JAX00033342	20	12635235	12766901	chr12	1.16732828292492	0	2
941	960	JAX00325984	JAX00326058	20	12783944	12944655	chr12	1.21263147691933	0	2
961	980	JAX00326059	JAX00326083	20	12944931	13024269	chr12	1.24566147764147	0	2
981	1000	JAX00033363	JAX00326137	20	13050433	13197473	chr12	1.26038766561996	0	2
1001	1020	JAX00326140	JAX00033386	20	13198672	13358908	chr12	1.17527432240953	0	2
1021	1040	JAX00033387	JAX00326222	20	13359309	13588017	chr12	1.29119862647282	0	2
1041	1060	JAX00326223	JAX00326288	20	13589240	13879202	chr12	1.28900234380631	0	2
1061	1080	JAX00033425	JAX00326320	20	13889171	14118517	chr12	1.26780394397672	0	2
1081	1100	JAX00326321	JAX00033449	20	14118590	14200081	chr12	1.19515113792324	0	2
1101	1120	JAX00326355	JAX00033467	20	14203957	14440092	chr12	1.19576593716528	0	2
1121	1140	JAX00326396	backupUNC120679525	20	14467001	14775244	chr12	1.13694970869734	0	2
1141	1160	JAX00326439	JAX00326488	20	14810468	14990067	chr12	1.0335253842627	0	2
1161	1180	JAX00326490	JAX00326527	20	14990700	15193844	chr12	1.04866331997004	0	2
1181	1200	JAX00326533	JAX00326571	20	15206285	15354307	chr12	1.05496068988491	0	2
1201	1220	JAX00033537	JAX00326605	20	15377266	15584950	chr12	1.04451403714415	0	2
1221	1240	JAX00326612	UNC20688345	20	15596016	15750355	chr12	1.0408793288824	0	2
1241	1260	JAX00033565	JAX00326680	20	15752983	15859993	chr12	1.04239661452039	0	2
1261	1280	JAX00033575	UNC20691342	20	15882704	16029932	chr12	1.08206836595629	0	2
1281	1300	JAX00326712	JAX00326737	20	16031701	16158036	chr12	1.10016663897549	0	2
1301	1320	JAX00033596	UNC20694349	20	16161233	16236816	chr12	1.10164167617413	0	2
1321	1340	UNC20694658	UNC20696798	20	16256441	16388133	chr12	1.10339265020111	0	2
1341	1360	JAX00033613	UNC20699467	20	16401848	16544578	chr12	1.10537550633454	0	2
1361	1380	JAX00326847	UNC20701278	20	16547915	16667022	chr12	1.13957875452651	0	2
1381	1400	JAX00033634	JAX00033644	20	16674208	16804298	chr12	1.15382975630529	0	2
1401	1420	JAX00326930	UNC20705271	20	16824296	16936105	chr12	1.16319137609629	0	2
1421	1440	JAX00326987	UNC20706640	20	16936815	17044625	chr12	1.1699622236566	0	2
1441	1460	JAX00327027	JAX00327074	20	17047872	17140956	chr12	1.52755890664064	0	2
1461	1480	JAX00327075	JAX00033678	20	17141607	17255986	chr12	1.62349430713231	0	2
1481	1500	JAX00327128	JAX00327171	20	17282962	17349481	chr12	1.69374117368056	0	2
1501	1520	JAX00327175	JAX00033702	20	17376636	17561024	chr12	1.88070121535016	0	2
1521	1540	JAX00327224	JAX00327274	20	17563986	17684542	chr12	1.85702274617692	0	2
1541	1560	JAX00033710	JAX00033825	20	17684579	19894071	chr12	1.81957031901401	0	2
1561	1580	JAX00327438	JAX00327557	20	19917124	21385709	chr12	1.70350638994179	0	2
1581	1600	JAX00033918	JAX00327658	20	21386689	25236038	chr12	1.5583922441025	0	2
1601	1620	JAX00327660	JAX00327707	20	25236239	25409478	chr12	1.00338377250163	0	2
1621	1640	JAX00327709	JAX00327802	20	25414576	25602328	chr12	0.768634530376567	0	2
1641	1660	JAX00327809	JAX00327873	20	25629985	25818986	chr12	0.741137622290988	0	2
1661	1680	UNC_rs29214434	UNC20743382	20	25827570	25960555	chr12	0.666097417409165	0	2
1681	1700	JAX00034098	JAX00327958	20	25962172	26001465	chr12	0.616833878538143	0	2
1701	1720	JAX00327961	UNC20745917	20	26003480	26128894	chr12	0.550801745930299	0	2
1721	1740	JAX00327986	UNC20747501	20	26131650	26225271	chr12	0.449218700992886	0	2
1741	1760	JAX00328033	JAX00328063	20	26228751	26292538	chr12	0.402911320221683	0	2
1761	1780	UNC20748305	UNC20749783	20	26294357	26384686	chr12	0.367736616594145	0	2
1781	1800	JAX00328120	JAX00328149	20	26390958	26491395	chr12	0.512987355808252	0	2
1801	1820	JAX00034138	UNC20753110	20	26491537	26604939	chr12	0.560353259050886	0	2
1821	1840	JAX00328177	UNC20755434	20	26618934	26758016	chr12	0.56312603102584	0	2
1841	1860	JAX00328203	JAX00328234	20	26762494	26909284	chr12	0.573470938808335	0	2
1861	1880	JAX00328241	JAX00034184	20	26940412	27105558	chr12	0.607524826598386	0	2
1881	1900	JAX00328305	JAX00328350	20	27126099	27246965	chr12	0.62356734699449	0	2
1901	1920	JAX00034196	UNC20766439	20	27274430	27383941	chr12	0.621610526221787	0	2
1921	1940	UNC20766495	JAX00328389	20	27388972	27477045	chr12	0.62071995122432	0	2
1941	1960	JAX00328391	JAX00328440	20	27483015	27589843	chr12	0.619224934093281	0	2
1961	1980	JAX00328441	JAX00328489	20	27604569	27770879	chr12	0.61743617871611	0	2
1981	2000	JAX00328493	JAX00034254	20	27774812	28038209	chr12	0.61444664792265	0	2
2001	2020	JAX00328545	JAX00034266	20	28043844	28197685	chr12	0.600217785862251	0	2
2021	2040	JAX00034267	JAX00034278	20	28198394	28349039	chr12	0.491439107236222	0	2
2041	2060	UNC20779317	UNC20782376	20	28355023	28536504	chr12	0.344577428069902	0	2
2061	2080	JAX00034292	JAX00034302	20	28547125	28665584	chr12	0.203366574147789	1	2
2081	2100	JAX00034303	JAX00328710	20	28679303	28821379	chr12	0.201977501780583	1	2
2101	2120	UNC20786069	JAX00328731	20	28824546	28985270	chr12	0.203979492760174	1	2
2121	2140	JAX00328733	UNC20790205	20	28988241	29148844	chr12	0.254567873459761	1	2
2141	2160	JAX00034337	JAX00328787	20	29149252	29261894	chr12	0.223558567364343	1	2
2161	2180	JAX00034346	UNC20794618	20	29263188	29431675	chr12	0.222655057961622	1	2
2181	2200	JAX00328834	JAX00328864	20	29432477	29536232	chr12	0.222117137572018	1	2
2201	2220	JAX00328866	JAX00328898	20	29540000	29655144	chr12	0.197021062242191	1	2
2221	2240	JAX00328901	JAX00328935	20	29658705	29767613	chr12	0.172943898769634	1	2
2241	2260	UNC20800451	UNC20802117	20	29767765	29873062	chr12	0.172848718977093	1	2
2261	2280	JAX00328967	JAX00328991	20	29876766	29985096	chr12	0.172622038463783	1	2
2281	2300	JAX00034400	JAX00329026	20	29985777	30183024	chr12	0.208849598019687	1	2
2301	2320	JAX00329028	UNC20809071	20	30196620	30360384	chr12	0.222377723858765	1	2
2321	2340	JAX00329074	JAX00329106	20	30361477	30460618	chr12	0.203213259740715	1	2
2341	2360	UNC20810855	JAX00329148	20	30463193	30597174	chr12	0.168304370981673	2	2
2361	2380	JAX00034446	JAX00329202	20	30597844	30740827	chr12	0.165936349679395	2	2
2381	2400	JAX00329205	UNC20817825	20	30744446	30905211	chr12	0.139677696198834	2	2
2401	2420	UNC20818326	JAX00329289	20	30933080	31077258	chr12	0.115397586688824	1	2
2421	2440	JAX00329290	JAX00329334	20	31077338	31204070	chr12	0.136637701832428	1	2
2441	2460	UNC120095355	UNC20825770	20	31212043	31347187	chr12	0.157784873149003	1	2
2461	2480	JAX00329374	JAX00329410	20	31349444	31498161	chr12	0.15860652636963	1	2
2481	2500	JAX00329411	JAX00034527	20	31498531	31675123	chr12	0.159422692380334	1	2
2501	2520	UNC20830278	JAX00329480	20	31698334	31944398	chr12	0.167788587067479	1	2
